target,provider,lead,tmax,tmin,precip,wind
2026-06-20,ecmwf,4,20.2,16.9,0,21.2
2026-06-20,ecmwf,5,20.9,17.5,2.7,20.2
2026-06-20,ecmwf,6,20.4,16.7,0,22.8
2026-06-20,ecmwf,7,20.9,15.7,0,23.4
2026-06-20,gem,1,17.7,15.1,4.3,42.1
2026-06-20,gem,2,18.3,14.7,2.7,24.8
2026-06-20,gem,3,18,16,14.3,28.8
2026-06-20,gem,4,18.7,15.7,3.3,24.1
2026-06-20,gem,5,18.7,16,2.4,
2026-06-20,gem,7,18.4,16.7,4.8,36.4
2026-06-20,gfs,1,18.9,15.9,6.2,44.3
2026-06-20,gfs,2,20.1,15.5,5,36.2
2026-06-20,gfs,3,20.7,16,6.7,24.7
2026-06-20,gfs,4,20.2,14.9,3.9,26.6
2026-06-20,gfs,5,19.7,16.1,1.5,25.3
2026-06-20,gfs,6,18.5,15.8,1.5,24.9
2026-06-20,gfs,7,17.8,15.2,0.9,37.4
2026-06-20,icon,1,21.6,15.5,1.2,26.4
2026-06-20,icon,2,18.9,15.5,1.4,16.3
2026-06-20,icon,3,20.6,14.9,2.1,20.7
2026-06-20,icon,4,19.8,15.6,4.3,19.5
2026-06-20,icon,5,18.2,15.3,1.8,19.5
2026-06-20,icon,6,20.3,15.3,0.9,24.3
2026-06-20,ukmo,1,21.3,16.5,0,26.3
2026-06-20,ukmo,2,27.8,16,0.1,23.4
2026-06-20,ukmo,3,24,16,0.9,20.5
2026-06-20,ukmo,4,24.9,15.1,1.8,20.2
2026-06-20,ukmo,5,24.6,14.7,1,15.5
2026-06-20,ukmo,6,32.2,16.1,0.5,23.8
2026-06-21,arpege,1,19.3,15.1,0,
2026-06-21,arpege,2,18.9,13.8,0,
2026-06-21,arpege,3,19.3,12.9,0,
2026-06-21,ecmwf,1,18,16.1,0,24.2
2026-06-21,ecmwf,2,18.3,15.4,0,23.9
2026-06-21,ecmwf,3,17.8,16,0,22
2026-06-21,ecmwf,4,17.8,15.5,0,18.2
2026-06-21,ecmwf,5,18.2,16.2,0,17.2
2026-06-21,ecmwf,6,22.1,16.6,3.3,15.8
2026-06-21,ecmwf,7,17.5,15.8,0.3,22.7
2026-06-21,gem,1,16,14,0,25.9
2026-06-21,gem,2,14.8,13.8,0,28.1
2026-06-21,gem,3,15.9,14.6,0,29.5
2026-06-21,gem,4,15.7,14,0,22.7
2026-06-21,gem,5,16.8,15,0,26.6
2026-06-21,gem,6,22.9,16.5,1.5,28.1
2026-06-21,gem,7,20.6,15.8,0,17.3
2026-06-21,gfs,1,16,15.2,0,28.6
2026-06-21,gfs,2,15.9,14.8,0,24.7
2026-06-21,gfs,3,15.8,14.5,0,19.7
2026-06-21,gfs,4,15.9,14.1,0,30.5
2026-06-21,gfs,5,16,14.6,0,21.8
2026-06-21,gfs,6,17.7,14.9,0,18
2026-06-21,gfs,7,16.8,14.8,1.4,36.6
2026-06-21,icon,1,17.9,14.5,0,23.1
2026-06-21,icon,2,16.7,14.9,0,22.2
2026-06-21,icon,3,16.7,13.3,0,18.7
2026-06-21,icon,4,16.4,14.2,0,20.6
2026-06-21,icon,5,17.2,14.7,0,19.8
2026-06-21,icon,6,19.3,15,0,16.9
2026-06-21,ukmo,1,17.8,14.6,0,31.7
2026-06-21,ukmo,2,20.9,12.9,0,15.8
2026-06-21,ukmo,3,20.7,12.6,0,17.6
2026-06-21,ukmo,4,21.2,12.4,0,18
2026-06-21,ukmo,5,20.9,13.3,0,13
2026-06-21,ukmo,6,26.3,14.2,0.5,17.3
2026-06-22,arpege,1,17.5,13.9,0,
2026-06-22,arpege,2,17.2,15.1,0,
2026-06-22,arpege,3,19.4,14.8,0,
2026-06-22,ecmwf,1,16.6,14.2,0,26.1
2026-06-22,ecmwf,2,16.6,14.4,0,25.5
2026-06-22,ecmwf,3,17.3,14.5,0,26.5
2026-06-22,ecmwf,4,18.2,14.3,0,21
2026-06-22,ecmwf,5,22.4,14.1,0,14.4
2026-06-22,ecmwf,6,23,18.6,2.7,24.2
2026-06-22,ecmwf,7,24.2,15.9,4.5,20.5
2026-06-22,gem,1,15.6,14.4,0,28.8
2026-06-22,gem,2,14.6,13.6,0,28.4
2026-06-22,gem,3,15.2,14.1,0,28.1
2026-06-22,gem,4,15.7,14.3,0,30.6
2026-06-22,gem,5,16.4,13.9,0,26.6
2026-06-22,gem,6,21.4,15.2,2.5,25.9
2026-06-22,gem,7,21.5,14.6,0.8,36.4
2026-06-22,gfs,1,15.5,14.3,0,24.9
2026-06-22,gfs,2,15.5,14.2,0,24.6
2026-06-22,gfs,3,15.2,13.5,0,22.9
2026-06-22,gfs,4,15.2,14.3,0,24.9
2026-06-22,gfs,5,15.4,14.2,0,37.1
2026-06-22,gfs,6,19.9,15.7,0.4,27.3
2026-06-22,gfs,7,19.7,14.5,0.4,42
2026-06-22,icon,1,16.4,13.6,0,24.7
2026-06-22,icon,2,16.8,13.1,0,24.6
2026-06-22,icon,3,17.5,13.8,0,20.9
2026-06-22,icon,4,19.6,14.4,0,15.1
2026-06-22,icon,5,16.3,13.8,0,16.6
2026-06-22,icon,6,18,13.9,0,23.2
2026-06-22,ukmo,1,16.9,15.4,0,30.6
2026-06-22,ukmo,2,19.4,10.1,0,22
2026-06-22,ukmo,3,22.4,10.4,0,20.2
2026-06-22,ukmo,4,22,10.3,0,16.9
2026-06-22,ukmo,5,21.2,8.6,0,17.3
2026-06-22,ukmo,6,24.8,14.5,0.5,20.2
