target,provider,lead,tmax,tmin,precip,wind
2026-09-20,ecmwf,6,23.7,14.8,7.8,18
2026-09-20,ecmwf,7,24.3,15.9,5.7,21.1
2026-09-20,gem,1,22.7,9.2,0,22
2026-09-20,gem,2,22.7,8.2,0,22
2026-09-20,gem,3,23.2,10.3,0.7,19.4
2026-09-20,gem,4,23.5,10.6,0,12.2
2026-09-20,gem,5,24.7,11.8,0,10.8
2026-09-20,gem,6,23.4,6.4,0,15.8
2026-09-20,gem,7,24.8,10.1,0,10.1
2026-09-20,gfs,1,20.3,14.3,1.2,16.2
2026-09-20,gfs,2,20.2,15.6,1.1,12.7
2026-09-20,gfs,3,22,16.2,0.3,16.2
2026-09-20,gfs,4,22.2,14.9,3.2,15.6
2026-09-20,gfs,5,22,14.9,0.7,15.5
2026-09-20,gfs,6,25.4,15.6,0,8.8
2026-09-20,gfs,7,25.5,14,0,18
2026-09-20,icon,1,19.8,10,0.7,10.4
2026-09-20,icon,2,20.4,12.4,0.8,10.5
2026-09-20,icon,3,23.8,11.7,0.2,12.1
2026-09-20,icon,4,22.8,13.1,2.3,12.1
2026-09-20,icon,5,21,14.8,4.9,13.9
2026-09-20,icon,6,20.9,11.4,0.9,16.3
2026-09-20,ukmo,1,21.1,15.1,0.1,19.8
2026-09-20,ukmo,2,21.4,15.4,3.4,18.4
2026-09-20,ukmo,3,23.8,16.1,0.6,14
2026-09-20,ukmo,4,22.7,16.6,0,19.1
2026-09-20,ukmo,5,20.4,16,1.5,19.1
2026-09-20,ukmo,6,21.2,15.5,0.8,13.7
2026-09-21,arpege,1,19.7,8.6,0,14.1
2026-09-21,arpege,2,21.1,10.7,0,13.8
2026-09-21,arpege,3,19.4,10.3,0,13.8
2026-09-21,ecmwf,1,20.1,9.8,0,12.8
2026-09-21,ecmwf,2,19.4,9.3,0,11.9
2026-09-21,ecmwf,3,19.6,9.6,0,12.9
2026-09-21,ecmwf,4,20,9.8,0,9.4
2026-09-21,ecmwf,5,19.7,10.3,0,16.6
2026-09-21,ecmwf,6,19.5,13.4,0,9.4
2026-09-21,ecmwf,7,18.9,12.4,0,15.1
2026-09-21,gem,1,18.5,5.1,0,13.3
2026-09-21,gem,2,18.9,6.1,0,11.9
2026-09-21,gem,3,18.9,5.5,0,8.3
2026-09-21,gem,4,18.7,10.4,0,11.5
2026-09-21,gem,5,19.7,9.1,0,10.8
2026-09-21,gem,6,23.9,8.1,0,7.6
2026-09-21,gem,7,21.4,9.8,0,7.2
2026-09-21,gfs,1,20.6,12.3,0,14.1
2026-09-21,gfs,2,19.8,11.8,0,12.7
2026-09-21,gfs,3,19.9,11.5,0,12.9
2026-09-21,gfs,4,19.9,12.5,0,13.8
2026-09-21,gfs,5,19.9,12,0,15.5
2026-09-21,gfs,6,19.8,12.2,0,12.5
2026-09-21,gfs,7,26.1,15.7,0,12.1
2026-09-21,icon,1,19.7,7.9,0,11.9
2026-09-21,icon,2,19.7,7.2,0,9.1
2026-09-21,icon,3,18.7,7.6,0,8.7
2026-09-21,icon,4,19.7,8.5,0,9.4
2026-09-21,icon,5,19.7,10,0,12.3
2026-09-21,icon,6,21.1,10.2,0.3,7.1
2026-09-21,ukmo,1,19.6,12.4,0,14.4
2026-09-21,ukmo,2,17.6,11.7,0,14
2026-09-21,ukmo,3,17.8,11.1,0,12.2
2026-09-21,ukmo,4,20.1,15.4,0,10.4
2026-09-21,ukmo,5,23.5,12.1,0,11.5
2026-09-21,ukmo,6,21.2,15.7,0,11.5
2026-09-22,arpege,1,19.2,7.7,0,10.5
2026-09-22,arpege,2,20.4,9,0,9.8
2026-09-22,arpege,3,19.2,10.8,0.8,8.9
2026-09-22,ecmwf,1,18.2,8.7,0,8.5
2026-09-22,ecmwf,2,17,8.3,0,9.2
2026-09-22,ecmwf,3,18.5,11.6,0,8.1
2026-09-22,ecmwf,4,18.6,12.4,0,10
2026-09-22,ecmwf,5,20.5,8.6,0,8
2026-09-22,ecmwf,6,18.6,10.6,0,10
2026-09-22,ecmwf,7,19.7,12,0,6.5
2026-09-22,gem,1,17.5,4.3,0,11.5
2026-09-22,gem,2,17.6,4.7,0,9.7
2026-09-22,gem,3,18.5,5.7,0,7.9
2026-09-22,gem,4,19.9,5.9,0,4.7
2026-09-22,gem,5,18.2,5.7,0,9.4
2026-09-22,gem,6,19,6.3,0,9.7
2026-09-22,gem,7,24.1,7.4,0,9
2026-09-22,gfs,1,20.9,12.7,0,10
2026-09-22,gfs,2,21.4,12.1,0,9.2
2026-09-22,gfs,3,20.3,12.6,0,9.5
2026-09-22,gfs,4,21.8,12.3,0,9.8
2026-09-22,gfs,5,20,11.3,0,9.4
2026-09-22,gfs,6,18.8,11.8,0,10
2026-09-22,gfs,7,22.2,11.9,0,13
2026-09-22,icon,1,18.8,6.1,0,7.8
2026-09-22,icon,2,19.5,7.4,0,6.7
2026-09-22,icon,3,19.4,8.4,0,5.1
2026-09-22,icon,4,20.1,8.1,0,4.7
2026-09-22,icon,5,20.5,7,0,5.7
